county,wk,q_all,q_graded,q_top,top_share,unrec,dtr,trop,nday,woy,dtr2,trop2,dtr4,trop4,y,d_dtr,d_dtr2,d_dtr4,d_trop,d_trop2,d_trop4
고창군,2018-09-10,944.0,944.0,900.0,0.9533898305084746,0.0,9.157142857142858,0.0,7,37,9.035714285714286,0.0,7.9785714285714295,0.0,0.16271186440677965,0.46571428571428797,0.7161904761904765,-0.55547619047619,-0.4,-1.0,-2.0
고창군,2018-09-17,1088.0,1088.0,1088.0,1.0,0.0,9.157142857142858,0.0,7,38,9.157142857142858,0.0,8.367857142857144,0.0,0.0,0.0600000000000005,0.42714285714285793,0.05523809523809575,0.0,0.0,-0.8
고창군,2018-09-24,924.0,924.0,916.0,0.9913419913419913,0.0,11.714285714285714,0.0,7,39,10.435714285714287,0.0,9.735714285714288,0.0,0.0543740981240981,2.208571428571428,1.134285714285717,1.020952380952382,0.0,0.0,-0.4
고창군,2018-10-01,1164.0,1164.0,1164.0,1.0,0.0,9.814285714285713,0.0,7,40,10.764285714285712,0.0,9.960714285714285,0.0,0.2142857142857143,0.3081632653061206,1.2316326530612223,0.8142857142857132,0.0,-0.2857142857142857,-0.8571428571428571
고창군,2018-10-08,1452.0,1452.0,1452.0,1.0,0.0,11.028571428571428,0.0,7,41,10.42142857142857,0.0,10.428571428571427,0.0,0.18249073226288304,0.44897959183673564,0.3785714285714281,0.8137755102040796,0.0,0.0,-0.7142857142857143
고창군,2018-10-15,956.0,956.0,948.0,0.9916317991631799,0.0,13.357142857142858,0.0,7,42,12.192857142857143,0.0,11.478571428571428,0.0,0.298773042941607,2.00357142857143,1.2562500000000014,1.3142857142857132,0.0,0.0,-0.375
고창군,2018-10-22,1300.0,1300.0,1300.0,1.0,0.0,11.642857142857142,0.0,7,43,12.5,0.0,11.460714285714285,0.0,0.06513285821287307,-0.3448979591836743,0.9234693877551035,0.7260204081632651,0.0,0.0,0.0
고창군,2018-10-29,764.0,764.0,764.0,1.0,0.0,13.400000000000002,0.0,7,44,12.521428571428572,0.0,12.357142857142858,0.0,0.06418051415683523,1.0500000000000007,0.5952380952380967,1.055952380952382,0.0,0.0,0.0
고창군,2018-11-05,980.0,980.0,980.0,1.0,0.0,10.685714285714285,0.0,7,45,12.042857142857144,0.0,12.271428571428572,0.0,0.002096436058700135,-0.8523809523809529,0.09880952380952657,0.6815476190476204,0.0,0.0,0.0
고창군,2018-11-12,500.0,500.0,500.0,1.0,0.0,10.685714285714285,0.0,7,46,10.685714285714285,0.0,11.603571428571428,0.0,0.0060975609756097615,-1.3482142857142847,-1.3812499999999996,-0.2691964285714281,0.0,0.0,0.0
고창군,2018-11-19,340.0,340.0,340.0,1.0,0.0,11.200000000000001,0.0,7,47,10.942857142857143,0.0,11.492857142857144,0.0,0.1703296703296704,-0.3040816326530589,-0.763265306122447,-0.5556122448979579,0.0,0.0,0.0
고창군,2018-11-26,336.0,336.0,336.0,1.0,0.0,13.671428571428573,0.0,7,48,12.435714285714287,0.0,11.560714285714287,0.0,0.15760416666666666,3.882142857142858,1.7008928571428594,0.14642857142857224,0.0,0.0,0.0
고창군,2018-12-03,832.0,832.0,832.0,1.0,0.0,6.442857142857143,0.0,7,49,10.057142857142857,0.0,10.5,0.0,0.013075254082448362,-3.124489795918368,0.36428571428571566,-0.035714285714286476,0.0,0.0,0.0
고창군,2018-12-10,768.0,768.0,768.0,1.0,0.0,8.014285714285714,0.0,7,50,7.228571428571429,0.0,9.832142857142857,0.0,0.125,-1.4124999999999996,-2.2696428571428564,-0.38080357142857046,0.0,0.0,0.0
고창군,2018-12-17,860.0,860.0,860.0,1.0,0.0,10.557142857142859,0.0,7,51,9.285714285714286,0.0,9.67142857142857,0.0,0.1432350718065003,1.140816326530615,-0.32346938775510026,-0.11122448979591937,0.0,0.0,0.0
고창군,2018-12-24,972.0,612.0,612.0,1.0,0.37037037037037035,8.371428571428572,0.0,7,52,9.464285714285715,0.0,8.346428571428572,0.0,0.0822649572649572,-0.9285714285714288,0.26964285714285907,-1.0245535714285712,0.0,0.0,0.0
고창군,2018-12-31,1328.0,724.0,724.0,1.0,0.45481927710843373,7.771428571428571,0.0,7,1,8.071428571428571,0.0,8.678571428571429,0.0,0.09290201005025123,-1.9732142857142856,-1.367857142857142,-0.8116071428571434,0.0,0.0,0.0
고창군,2019-01-07,1720.0,296.0,296.0,1.0,0.827906976744186,8.385714285714286,0.0,7,2,8.07857142857143,0.0,8.771428571428572,0.0,0.1601419701011575,-0.7166666666666668,-1.40238095238095,-0.6886904761904749,0.0,0.0,0.0
고창군,2019-01-14,756.0,756.0,756.0,1.0,0.0,9.5,0.0,7,3,8.942857142857143,0.0,8.507142857142856,0.0,0.18574434739419898,-0.13265306122448983,-0.3836734693877535,-0.8301020408163264,0.0,0.0,0.0
고창군,2019-01-21,1112.0,1112.0,1112.0,1.0,0.0,11.157142857142857,0.0,7,4,10.328571428571427,0.0,9.203571428571427,0.0,0.11424646915308267,1.8523809523809511,0.814285714285715,-0.22103174603174658,0.0,0.0,0.0
고창군,2019-01-28,712.0,712.0,712.0,1.0,0.0,10.157142857142857,0.0,7,5,10.657142857142855,0.0,9.8,0.0,0.1428571428571429,0.6598639455782322,1.381972789115645,0.5251700680272116,0.0,0.0,0.0
고창군,2019-02-04,400.0,400.0,400.0,1.0,0.0,9.6,0.0,7,6,9.878571428571426,0.0,10.103571428571428,0.0,0.11984411446777044,-0.5777777777777775,-0.03544973544973473,0.4898148148148138,0.0,0.0,0.0
고창군,2019-02-11,832.0,832.0,832.0,1.0,0.0,8.914285714285715,0.0,7,7,9.257142857142856,0.0,9.957142857142857,0.0,0.1141141141141141,-1.1952380952380963,-0.886507936507936,0.13703703703703773,0.0,0.0,0.0
고창군,2019-02-18,752.0,752.0,752.0,1.0,0.0,11.585714285714285,0.0,7,8,10.25,0.0,10.064285714285713,0.0,0.21142450142450142,1.276190476190477,0.04047619047619122,0.002513227513226468,0.0,0.0,0.0
